CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
12395,20,12,3018.63,3,4,4,344,Loyal Customer
18094,82,7,3017.30,2,4,4,244,At Risk
14456,6,9,3017.28,4,4,4,444,Champion
12754,236,3,3010.74,1,3,4,134,At Risk
15521,41,8,3000.20,3,4,4,344,Loyal Customer
17659,18,12,2999.46,4,4,4,444,Champion
17504,207,9,2997.03,1,4,4,144,At Risk
12670,11,5,2996.05,4,4,4,444,Champion
14307,89,6,2995.72,2,4,4,244,At Risk
15687,9,9,2993.10,4,4,4,444,Champion
14639,53,6,2984.49,2,4,4,244,At Risk
14032,3,11,2975.59,4,4,4,444,Champion
15854,5,12,2969.12,4,4,4,444,Champion
16497,50,6,2965.69,3,4,4,344,Loyal Customer
17924,12,7,2962.50,4,4,4,444,Champion
16686,48,7,2959.88,3,4,4,344,Loyal Customer
14868,4,8,2953.59,4,4,4,444,Champion
12916,139,4,2944.95,2,3,4,234,At Risk
17444,148,3,2940.04,1,3,4,134,At Risk
16316,65,8,2938.91,2,4,4,244,At Risk
17512,29,10,2924.99,3,4,4,344,Loyal Customer
15606,62,9,2920.16,2,4,4,244,At Risk
12906,12,5,2919.81,4,4,4,444,Champion
14112,23,7,2915.15,3,4,4,344,Loyal Customer
12438,15,2,2906.85,4,2,4,424,New Customer
13451,27,5,2898.26,3,4,4,344,Loyal Customer
17644,2,11,2895.64,4,4,4,444,Champion
18144,8,12,2888.75,4,4,4,444,Champion
12408,33,5,2888.55,3,4,4,344,Loyal Customer
13735,25,4,2883.54,3,3,4,334,Loyal Customer
16633,18,6,2883.10,4,4,4,444,Champion
14251,2,5,2879.70,4,4,4,444,Champion
17728,4,3,2876.01,4,3,4,434,Loyal Customer
14005,10,5,2874.72,4,4,4,444,Champion
15628,5,9,2870.24,4,4,4,444,Champion
13901,73,5,2867.20,2,4,4,244,At Risk
12685,29,6,2863.08,3,4,4,344,Loyal Customer
14530,26,6,2862.11,3,4,4,344,Loyal Customer
18145,13,4,2861.55,4,3,4,434,Loyal Customer
14535,61,3,2854.84,2,3,4,234,At Risk
14711,11,11,2839.62,4,4,4,444,Champion
14852,59,6,2836.69,2,4,4,244,At Risk
14842,44,4,2824.69,3,3,4,334,Loyal Customer
16928,81,17,2814.70,2,4,4,244,At Risk
16871,23,6,2812.34,3,4,4,344,Loyal Customer
12356,23,3,2811.43,3,3,4,334,Loyal Customer
18230,10,7,2810.20,4,4,4,444,Champion
17596,24,7,2806.69,3,4,4,344,Loyal Customer
14572,4,7,2804.54,4,4,4,444,Champion
16081,57,5,2799.42,2,4,4,244,At Risk
13769,3,10,2796.51,4,4,4,444,Champion
14903,22,5,2795.33,3,4,4,344,Loyal Customer
12578,22,2,2794.51,3,2,4,324,Potential Loyalist
12758,117,2,2791.59,2,2,4,224,Potential Loyalist
17739,12,7,2791.35,4,4,4,444,Champion
14626,24,4,2791.27,3,3,4,334,Loyal Customer
16764,4,13,2790.95,4,4,4,444,Champion
17213,41,7,2781.23,3,4,4,344,Loyal Customer
12388,16,6,2780.66,4,4,4,444,Champion
15984,3,10,2780.63,4,4,4,444,Champion
14121,4,4,2780.15,4,3,4,434,Loyal Customer
15993,9,7,2777.67,4,4,4,444,Champion
13870,3,8,2770.94,4,4,4,444,Champion
15114,31,10,2760.56,3,4,4,344,Loyal Customer
13971,19,8,2758.26,3,4,4,344,Loyal Customer
13230,5,14,2755.63,4,4,4,444,Champion
15321,71,3,2748.31,2,3,4,234,At Risk
17084,36,2,2747.99,3,2,4,324,Potential Loyalist
12669,151,3,2744.03,1,3,4,134,At Risk
13174,17,3,2742.82,4,3,4,434,Loyal Customer
14854,79,7,2740.03,2,4,4,244,At Risk
16003,30,5,2735.37,3,4,4,344,Loyal Customer
12840,144,4,2726.77,1,3,4,134,At Risk
15673,89,4,2726.23,2,3,4,234,At Risk
12380,22,4,2724.81,3,3,4,334,Loyal Customer
17838,27,5,2720.80,3,4,4,344,Loyal Customer
14125,11,3,2720.63,4,3,4,434,Loyal Customer
14808,40,8,2718.60,3,4,4,344,Loyal Customer
15356,32,10,2718.03,3,4,4,344,Loyal Customer
12708,30,10,2712.91,3,4,4,344,Loyal Customer
16938,9,4,2711.68,4,3,4,434,Loyal Customer
15696,34,8,2711.11,3,4,4,344,Loyal Customer
17069,29,9,2709.70,3,4,4,344,Loyal Customer
13285,24,4,2709.12,3,3,4,334,Loyal Customer
15796,2,8,2708.61,4,4,4,444,Champion
13654,44,6,2707.33,3,4,4,344,Loyal Customer
14107,52,7,2703.23,2,4,4,244,At Risk
14732,9,8,2702.49,4,4,4,444,Champion
17386,8,6,2686.42,4,4,4,444,Champion
12625,212,2,2683.82,1,3,4,134,At Risk
13883,11,5,2674.48,4,4,4,444,Champion
18097,8,6,2662.40,4,4,4,444,Champion
14713,10,11,2662.20,4,4,4,444,Champion
12360,53,3,2662.06,2,3,4,234,At Risk
14439,320,1,2661.24,1,1,4,114,Lost Customer
15671,19,7,2657.13,3,4,4,344,Loyal Customer
12721,32,6,2656.13,3,4,4,344,Loyal Customer
13851,96,3,2651.46,2,3,4,234,At Risk
16618,32,5,2647.59,3,4,4,344,Loyal Customer
13658,10,5,2639.17,4,4,4,444,Champion
17655,11,7,2638.94,4,4,4,444,Champion
13771,65,4,2634.45,2,3,4,234,At Risk
12520,80,5,2634.26,2,4,4,244,At Risk
17402,5,13,2633.85,4,4,4,444,Champion
18260,173,6,2628.35,1,4,4,144,At Risk
15752,40,7,2626.60,3,4,4,344,Loyal Customer
13422,65,1,2626.30,2,1,4,214,Potential Loyalist
13644,17,4,2624.26,4,3,4,434,Loyal Customer
17346,4,15,2622.88,4,4,4,444,Champion
18210,2,6,2621.38,4,4,4,444,Champion
16255,17,8,2619.91,4,4,4,444,Champion
14262,9,8,2618.23,4,4,4,444,Champion
13021,5,9,2616.38,4,4,4,444,Champion
15782,10,3,2614.74,4,3,4,434,Loyal Customer
14397,3,19,2612.96,4,4,4,444,Champion
18075,24,10,2611.75,3,4,4,344,Loyal Customer
12836,60,4,2610.36,2,3,4,234,At Risk
12726,29,7,2609.10,3,4,4,344,Loyal Customer
13136,57,5,2607.61,2,4,4,244,At Risk
13983,30,12,2603.43,3,4,4,344,Loyal Customer
17317,47,3,2600.34,3,3,4,334,Loyal Customer
17965,38,14,2599.19,3,4,4,344,Loyal Customer
12600,29,10,2599.04,3,4,4,344,Loyal Customer
14408,11,7,2599.03,4,4,4,444,Champion
13895,29,4,2593.07,3,3,4,334,Loyal Customer
16919,157,11,2592.25,1,4,4,144,At Risk
16241,10,13,2590.31,4,4,4,444,Champion
14243,9,10,2588.77,4,4,4,444,Champion
13804,31,7,2588.39,3,4,4,344,Loyal Customer
18077,9,11,2584.41,4,4,4,444,Champion
13911,58,9,2580.91,2,4,4,244,At Risk
14546,6,5,2573.93,4,4,4,444,Champion
18245,8,7,2567.06,4,4,4,444,Champion
15485,31,3,2564.50,3,3,4,334,Loyal Customer
16308,38,4,2560.00,3,3,4,334,Loyal Customer
15033,5,10,2557.18,4,4,4,444,Champion
16912,29,11,2555.58,3,4,4,344,Loyal Customer
14334,17,8,2552.21,4,4,4,444,Champion
14676,32,6,2548.24,3,4,4,344,Loyal Customer
14776,52,11,2538.30,2,4,4,244,At Risk
17700,17,4,2534.64,4,3,4,434,Loyal Customer
15572,5,7,2533.42,4,4,4,444,Champion
14659,9,9,2529.93,4,4,4,444,Champion
17314,25,8,2527.92,3,4,4,344,Loyal Customer
14701,11,9,2526.09,4,4,4,444,Champion
13394,2,8,2520.02,4,4,4,444,Champion
17449,3,7,2519.21,4,4,4,444,Champion
15245,135,3,2515.84,2,3,4,234,At Risk
13344,68,3,2511.69,2,3,4,234,At Risk
12352,37,8,2506.04,3,4,4,344,Loyal Customer
13695,32,15,2504.13,3,4,4,344,Loyal Customer
13471,2,4,2501.84,4,3,4,434,Loyal Customer
15932,5,8,2495.87,4,4,4,444,Champion
16477,64,7,2494.46,2,4,4,244,At Risk
15271,8,15,2493.34,4,4,4,444,Champion
12483,18,8,2484.98,3,4,4,344,Loyal Customer
12913,5,5,2483.63,4,4,4,444,Champion
12517,29,5,2481.60,3,4,4,344,Loyal Customer
14315,45,6,2481.13,3,4,4,344,Loyal Customer
13507,4,4,2479.16,4,3,4,434,Loyal Customer
13588,16,9,2478.95,4,4,4,444,Champion
17682,11,6,2474.33,4,4,4,444,Champion
17188,12,7,2474.23,4,4,4,444,Champion
14766,9,6,2473.37,4,4,4,444,Champion
16710,20,10,2467.99,3,4,4,344,Loyal Customer
17164,33,7,2467.35,3,4,4,344,Loyal Customer
12455,74,6,2466.86,2,4,4,244,At Risk
17131,6,5,2463.17,4,4,4,444,Champion
15750,3,8,2463.05,4,4,4,444,Champion
13784,10,11,2462.79,4,4,4,444,Champion
13975,32,6,2461.24,3,4,4,344,Loyal Customer
15674,74,5,2446.60,2,4,4,244,At Risk
14163,88,4,2445.91,2,3,4,234,At Risk
14502,20,11,2429.83,3,4,4,344,Loyal Customer
17071,29,9,2429.03,3,4,4,344,Loyal Customer
15527,19,8,2428.53,3,4,4,344,Loyal Customer
13949,3,6,2427.32,4,4,4,444,Champion
16143,4,6,2424.94,4,4,4,444,Champion
17722,97,4,2424.04,2,3,4,234,At Risk
15089,11,6,2420.84,4,4,4,444,Champion
15373,9,12,2415.91,4,4,4,444,Champion
12397,36,2,2409.90,3,2,4,324,Potential Loyalist
17589,61,4,2404.17,2,3,4,234,At Risk
15980,89,3,2398.86,2,3,4,234,At Risk
18065,6,14,2392.83,4,4,4,444,Champion
13141,85,5,2388.75,2,4,4,244,At Risk
15370,41,7,2386.05,3,4,4,344,Loyal Customer
14493,8,5,2383.24,4,4,4,444,Champion
14239,44,11,2380.85,3,4,4,344,Loyal Customer
15270,16,7,2379.49,4,4,4,444,Champion
13722,132,3,2375.41,2,3,4,234,At Risk
17434,3,7,2373.82,4,4,4,444,Champion
13908,80,4,2369.55,2,3,4,234,At Risk
17530,2,10,2367.12,4,4,4,444,Champion
15755,11,6,2364.25,4,4,4,444,Champion
12457,67,7,2363.23,2,4,4,244,At Risk
14930,109,3,2362.96,2,3,4,234,At Risk
14030,19,8,2358.84,3,4,4,344,Loyal Customer
17634,37,9,2358.59,3,4,4,344,Loyal Customer
14440,9,5,2357.68,4,4,4,444,Champion
15140,53,7,2354.25,2,4,4,244,At Risk
14309,9,9,2352.53,4,4,4,444,Champion
12704,8,8,2340.84,4,4,4,444,Champion
18259,25,3,2338.60,3,3,4,334,Loyal Customer
12584,4,9,2338.15,4,4,4,444,Champion
18257,40,8,2337.63,3,4,4,344,Loyal Customer
15281,59,9,2332.15,2,4,4,244,At Risk
12782,5,5,2330.92,4,4,4,444,Champion
15785,33,5,2328.97,3,4,4,344,Loyal Customer
17313,32,1,2328.84,3,2,4,324,Potential Loyalist
17744,4,6,2322.40,4,4,4,444,Champion
17211,27,8,2317.22,3,4,4,344,Loyal Customer
14290,12,5,2314.65,4,4,4,444,Champion
15365,26,7,2314.32,3,4,4,344,Loyal Customer
17954,6,12,2314.13,4,4,4,444,Champion
13704,6,9,2308.06,4,4,4,444,Champion
15288,44,5,2306.52,3,4,4,344,Loyal Customer
16550,109,5,2298.97,2,3,4,234,At Risk
15105,19,7,2298.93,3,4,4,344,Loyal Customer
13115,12,4,2294.78,4,3,4,434,Loyal Customer
15704,141,4,2293.62,2,3,4,234,At Risk
12615,3,4,2291.19,4,3,4,434,Loyal Customer
17696,39,8,2285.71,3,4,4,344,Loyal Customer
12684,8,7,2283.63,4,4,4,444,Champion
14554,11,4,2279.49,4,3,4,434,Loyal Customer
13994,4,6,2274.14,4,4,4,444,Champion
13317,67,6,2273.68,2,4,4,244,At Risk
14466,30,7,2272.40,3,4,4,344,Loyal Customer
16782,11,13,2267.95,4,4,4,444,Champion
16057,17,7,2263.12,4,4,4,444,Champion
16209,89,5,2262.62,2,3,4,234,At Risk
16293,22,10,2248.99,3,4,4,344,Loyal Customer
13700,27,10,2248.63,3,4,4,344,Loyal Customer
17442,37,6,2248.56,3,4,4,344,Loyal Customer
14432,10,6,2248.50,4,4,4,444,Champion
15235,218,12,2247.51,1,4,4,144,At Risk
16735,79,5,2247.41,2,4,4,244,At Risk
16771,34,5,2242.61,3,4,4,344,Loyal Customer
13527,34,7,2242.36,3,4,4,344,Loyal Customer
14211,54,9,2241.10,2,4,4,244,At Risk
14560,8,22,2237.77,4,4,4,444,Champion
16076,4,10,2234.73,4,4,4,444,Champion
18242,73,4,2232.49,2,3,4,234,At Risk
12783,3,6,2225.91,4,4,4,444,Champion
13365,34,2,2225.37,3,2,4,324,Potential Loyalist
15834,71,4,2225.15,2,3,4,234,At Risk
15665,169,2,2222.21,1,2,4,124,Potential Loyalist
14825,4,12,2221.01,4,4,4,444,Champion
15811,23,6,2218.62,3,4,4,344,Loyal Customer
12876,58,2,2218.02,2,2,4,224,Potential Loyalist
14226,29,5,2214.79,3,4,4,344,Loyal Customer
16743,30,7,2213.13,3,4,4,344,Loyal Customer
15722,36,5,2211.21,3,4,4,344,Loyal Customer
12653,149,2,2209.85,1,2,4,124,Potential Loyalist
13862,19,8,2209.36,3,4,4,344,Loyal Customer
15797,114,4,2207.40,2,3,4,234,At Risk
15179,19,5,2206.95,3,4,4,344,Loyal Customer
17591,74,7,2203.67,2,4,4,244,At Risk
15123,8,2,2199.31,4,2,4,424,New Customer
13831,17,6,2198.45,4,4,4,444,Champion
14700,33,3,2195.10,3,3,4,334,Loyal Customer
16628,30,5,2188.05,3,4,4,344,Loyal Customer
17406,334,3,2184.42,1,3,4,134,At Risk
15394,10,4,2183.54,4,3,4,434,Loyal Customer
12909,40,5,2178.67,3,4,4,344,Loyal Customer
12856,8,6,2170.78,4,4,4,444,Champion
12501,337,1,2169.39,1,1,4,114,Lost Customer
14341,46,8,2166.98,3,4,4,344,Loyal Customer
12633,59,4,2163.98,2,3,4,234,At Risk
12935,3,7,2160.70,4,4,4,444,Champion
16456,100,5,2158.18,2,3,4,234,At Risk
14407,108,6,2157.73,2,4,4,244,At Risk
16379,5,4,2157.40,4,3,4,434,Loyal Customer
13224,61,2,2155.95,2,2,4,224,Potential Loyalist
16966,9,7,2154.97,4,4,4,444,Champion
17272,43,4,2148.63,3,3,4,334,Loyal Customer
14828,197,3,2139.76,1,3,4,134,At Risk
12560,6,3,2134.01,4,3,4,434,Loyal Customer
13517,60,3,2128.42,2,3,4,234,At Risk
18061,22,10,2119.41,3,4,4,344,Loyal Customer
13632,25,5,2118.93,3,4,4,344,Loyal Customer
14360,32,4,2118.03,3,3,4,334,Loyal Customer
18008,71,9,2116.19,2,4,4,244,At Risk
14691,31,5,2114.33,3,4,4,344,Loyal Customer
13755,4,9,2108.06,4,4,4,444,Champion
14640,25,6,2107.38,3,4,4,344,Loyal Customer
18173,87,4,2106.84,2,3,4,234,At Risk
18093,94,4,2106.52,2,3,4,234,At Risk
14461,149,3,2103.06,1,3,4,134,At Risk
15058,26,11,2102.54,3,4,4,344,Loyal Customer
15815,64,5,2100.60,2,4,4,244,At Risk
13126,5,8,2099.64,4,4,4,444,Champion
12610,23,5,2099.54,3,4,4,344,Loyal Customer
17861,4,8,2097.88,4,4,4,444,Champion
17400,127,5,2097.84,2,3,4,234,At Risk
16875,68,5,2095.53,2,4,4,244,At Risk
17191,29,7,2093.68,3,4,4,344,Loyal Customer
14306,52,2,2093.32,2,2,4,224,Potential Loyalist
13265,54,5,2092.66,2,4,4,244,At Risk
17490,1,7,2092.32,4,4,4,444,Champion
13297,8,4,2089.85,4,3,4,434,Loyal Customer
13571,13,12,2088.94,4,4,4,444,Champion
18044,5,10,2088.60,4,4,4,444,Champion
14810,41,11,2085.33,3,4,4,344,Loyal Customer
16954,1,9,2085.08,4,4,4,444,Champion
17768,9,3,2081.90,4,3,4,434,Loyal Customer
16407,13,10,2079.68,4,4,4,444,Champion
14696,5,7,2078.95,4,4,4,444,Champion
14515,18,6,2076.89,4,4,4,444,Champion
14209,11,6,2073.43,4,4,4,444,Champion
18241,10,17,2073.09,4,4,4,444,Champion
18231,193,5,2071.77,1,3,4,134,At Risk
18219,3,10,2069.77,4,4,4,444,Champion
12948,17,7,2064.95,4,4,4,444,Champion
12928,36,5,2062.70,3,4,4,344,Loyal Customer
16281,73,1,2062.06,2,1,4,214,Potential Loyalist
14409,72,6,2059.45,2,4,4,244,At Risk
12518,1,5,2056.89,4,4,4,444,Champion
17667,67,5,2055.51,2,4,4,244,At Risk
14188,31,6,2054.36,3,4,4,344,Loyal Customer
16150,43,5,2053.02,3,4,4,344,Loyal Customer
17086,8,6,2050.08,4,4,4,444,Champion
17612,54,6,2048.45,2,4,4,244,At Risk
14232,43,5,2048.07,3,4,4,344,Loyal Customer
18283,4,16,2045.53,4,4,4,444,Champion
13495,8,5,2044.87,4,4,4,444,Champion
17597,214,1,2044.37,1,1,4,114,Lost Customer
13450,27,6,2043.72,3,4,4,344,Loyal Customer
14001,46,3,2043.08,3,3,4,334,Loyal Customer
12585,235,2,2040.10,1,3,4,134,At Risk
17846,86,1,2033.10,2,1,4,214,Potential Loyalist
13630,6,7,2031.78,4,4,4,444,Champion
16358,2,4,2027.50,4,3,4,434,Loyal Customer
16409,37,5,2022.98,3,4,4,344,Loyal Customer
14482,19,6,2022.81,3,4,4,344,Loyal Customer
15341,81,1,2020.52,2,1,4,214,Potential Loyalist
17625,19,4,2020.40,3,3,4,334,Loyal Customer
13593,109,5,2011.88,2,3,4,234,At Risk
18069,27,5,2009.24,3,4,4,344,Loyal Customer
15372,138,1,2007.40,2,1,4,214,Potential Loyalist
16098,88,7,2005.63,2,4,4,244,At Risk
14217,2,17,2004.98,4,4,4,444,Champion
14544,25,2,2004.30,3,2,4,324,Potential Loyalist
17082,34,2,2003.85,3,2,4,324,Potential Loyalist
16754,373,1,2002.40,1,1,4,114,Lost Customer
18188,16,3,2001.04,4,3,4,434,Loyal Customer
13305,5,10,2000.86,4,4,4,444,Champion
16698,227,2,1998.00,1,3,4,134,At Risk
17679,53,2,1992.11,2,2,4,224,Potential Loyalist
17088,29,4,1991.01,3,3,4,334,Loyal Customer
17827,6,5,1987.33,4,4,4,444,Champion
13590,12,6,1981.92,4,4,4,444,Champion
17337,152,4,1981.06,1,3,4,134,At Risk
14462,67,11,1980.57,2,4,4,244,At Risk
13725,50,8,1980.56,3,4,4,344,Loyal Customer
17422,17,6,1979.37,4,4,4,444,Champion
18204,72,3,1975.35,2,3,4,234,At Risk
17090,5,7,1974.65,4,4,4,444,Champion
15531,9,2,1972.39,4,2,4,424,New Customer
16341,25,4,1971.87,3,3,4,334,Loyal Customer
12674,39,4,1970.60,3,3,4,334,Loyal Customer
17790,27,14,1964.30,3,4,4,344,Loyal Customer
17997,75,8,1962.46,2,4,4,244,At Risk
13246,19,6,1961.52,3,4,4,344,Loyal Customer
14506,18,5,1960.65,4,4,4,444,Champion
14498,43,5,1957.32,3,4,4,344,Loyal Customer
12853,135,6,1957.10,2,4,4,244,At Risk
15493,33,5,1953.41,3,4,4,344,Loyal Customer
17554,2,5,1952.45,4,4,4,444,Champion
17218,5,10,1951.97,4,4,4,444,Champion
14533,25,7,1949.72,3,4,4,344,Loyal Customer
15814,17,4,1945.33,4,3,4,434,Loyal Customer
14418,4,3,1937.25,4,3,4,434,Loyal Customer
15864,23,6,1936.32,3,4,4,344,Loyal Customer
15157,4,3,1936.07,4,3,4,434,Loyal Customer
15351,13,7,1934.66,4,4,4,444,Champion
12528,10,6,1933.48,4,4,4,444,Champion
14655,9,4,1932.23,4,3,4,434,Loyal Customer
13094,22,12,1927.32,3,4,4,344,Loyal Customer
14653,2,7,1926.65,4,4,4,444,Champion
15518,65,8,1921.55,2,4,4,244,At Risk
14978,73,5,1921.37,2,4,4,244,At Risk
14285,22,4,1910.01,3,3,4,334,Loyal Customer
17228,16,8,1906.09,4,4,4,444,Champion
16983,13,7,1905.87,4,4,4,444,Champion
14210,106,6,1905.84,2,4,4,244,At Risk
15819,50,4,1905.45,3,3,4,334,Loyal Customer
16942,13,9,1904.99,4,4,4,444,Champion
14250,8,3,1904.05,4,3,4,434,Loyal Customer
12762,8,2,1898.52,4,2,4,424,New Customer
14730,2,8,1897.57,4,4,4,444,Champion
14934,82,2,1890.94,2,2,4,224,Potential Loyalist
12371,45,2,1887.96,3,2,4,324,Potential Loyalist
15641,106,4,1887.20,2,3,4,234,At Risk
16170,51,6,1885.05,3,4,4,344,Loyal Customer
13890,2,10,1883.81,4,4,4,444,Champion
16128,18,5,1880.22,4,4,4,444,Champion
17738,20,4,1879.05,3,3,4,334,Loyal Customer
17368,24,8,1878.87,3,4,4,344,Loyal Customer
15367,58,4,1877.59,2,3,4,234,At Risk
17463,17,5,1875.86,4,4,4,444,Champion
16986,30,2,1873.20,3,2,4,324,Potential Loyalist
13982,40,4,1871.81,3,3,4,334,Loyal Customer
15021,9,9,1871.77,4,4,4,444,Champion
17469,17,5,1870.97,4,4,4,444,Champion
16841,37,6,1869.82,3,4,4,344,Loyal Customer
17870,3,12,1865.89,4,4,4,444,Champion
16426,3,10,1863.76,4,4,4,444,Champion
16201,4,4,1863.47,4,3,4,434,Loyal Customer
14887,80,1,1862.00,2,1,4,214,Potential Loyalist
12423,1,8,1859.31,4,4,4,444,Champion
14305,72,3,1858.96,2,3,4,234,At Risk
12963,9,8,1856.63,4,4,4,444,Champion
17293,9,9,1854.06,4,4,4,444,Champion
14472,104,8,1852.67,2,4,4,244,At Risk
16979,4,6,1852.00,4,4,4,444,Champion
12383,185,5,1850.56,1,3,4,134,At Risk
17873,81,5,1848.96,2,4,4,244,At Risk
12381,5,5,1845.31,4,4,4,444,Champion
17519,18,6,1844.02,4,4,4,444,Champion
14524,32,9,1843.83,3,4,4,344,Loyal Customer
18180,5,6,1843.75,4,4,4,444,Champion
12950,3,3,1843.00,4,3,4,434,Loyal Customer
16102,43,3,1842.14,3,3,4,334,Loyal Customer
16455,64,7,1841.18,2,4,4,244,At Risk
14113,4,4,1840.42,4,3,4,434,Loyal Customer
14216,4,4,1839.30,4,3,4,434,Loyal Customer
13924,2,6,1838.85,4,4,4,444,Champion
17015,29,3,1838.61,3,3,4,334,Loyal Customer
14459,156,1,1837.92,1,1,4,114,Lost Customer
18287,43,3,1837.28,3,3,4,334,Loyal Customer
13650,17,6,1836.34,4,4,4,444,Champion
15827,74,14,1836.09,2,4,4,244,At Risk
14665,61,5,1835.70,2,4,4,244,At Risk
13421,41,2,1833.71,3,2,4,324,Potential Loyalist
16152,269,1,1829.04,1,1,4,114,Lost Customer
15203,26,6,1827.80,3,4,4,344,Loyal Customer
17702,31,4,1824.37,3,3,4,334,Loyal Customer
16153,50,5,1824.23,3,4,4,344,Loyal Customer
17705,4,9,1823.52,4,4,4,444,Champion
16169,9,4,1822.97,4,3,4,434,Loyal Customer
17828,23,4,1820.09,3,3,4,334,Loyal Customer
13048,15,4,1819.41,4,3,4,434,Loyal Customer
17787,153,4,1817.54,1,3,4,134,At Risk
17629,6,8,1814.12,4,4,4,444,Champion
15260,101,7,1810.77,2,4,4,244,At Risk
16474,8,7,1810.65,4,4,4,444,Champion
13481,46,5,1804.56,3,4,4,344,Loyal Customer
17663,26,7,1802.91,3,4,4,344,Loyal Customer
15812,108,5,1801.14,2,3,4,234,At Risk
16249,53,5,1800.07,2,4,4,244,At Risk
13562,82,3,1799.33,2,3,4,234,At Risk
13196,12,4,1797.78,4,3,4,434,Loyal Customer
17648,61,4,1797.50,2,3,4,234,At Risk
12348,76,4,1797.24,2,3,4,234,At Risk
18235,72,3,1796.48,2,3,4,234,At Risk
13134,86,4,1793.58,2,3,4,234,At Risk
18179,10,6,1793.17,4,4,4,444,Champion
18122,9,6,1793.06,4,4,4,444,Champion
13510,2,4,1791.56,4,3,4,434,Loyal Customer
12523,20,11,1789.77,3,4,4,344,Loyal Customer
14215,12,6,1789.72,4,4,4,444,Champion
14621,2,5,1788.36,4,4,4,444,Champion
13875,54,5,1786.79,2,4,4,244,At Risk
14608,5,4,1785.15,4,3,4,434,Loyal Customer
14935,298,1,1784.71,1,1,4,114,Lost Customer
15220,52,6,1778.96,2,4,4,244,At Risk
12645,34,4,1775.18,3,3,4,334,Loyal Customer
17092,51,4,1774.03,3,3,4,334,Loyal Customer
15594,16,5,1771.78,4,4,4,444,Champion
15473,15,7,1771.20,4,4,4,444,Champion
16681,73,6,1770.34,2,4,4,244,At Risk
16719,15,7,1770.22,4,4,4,444,Champion
13456,18,6,1766.72,3,4,4,344,Loyal Customer
16751,31,1,1764.72,3,2,4,324,Potential Loyalist
12424,163,2,1760.96,1,2,4,124,Potential Loyalist
12823,75,5,1759.50,2,4,4,244,At Risk
12349,19,1,1757.55,3,2,4,324,Potential Loyalist
15241,67,8,1756.44,2,4,4,244,At Risk
16359,8,9,1750.92,4,4,4,444,Champion
13808,6,5,1747.66,4,4,4,444,Champion
15067,79,3,1744.76,2,3,4,234,At Risk
15950,32,4,1744.71,3,3,4,334,Loyal Customer
16380,62,1,1743.15,2,1,4,214,Potential Loyalist
13157,50,4,1741.22,3,3,4,334,Loyal Customer
14595,20,6,1740.60,3,4,4,344,Loyal Customer
17930,36,5,1740.48,3,4,4,344,Loyal Customer
17353,130,2,1740.00,2,2,4,224,Potential Loyalist
17457,127,5,1737.70,2,3,4,234,At Risk
15050,26,3,1737.69,3,3,4,334,Loyal Customer
14673,4,5,1736.40,4,4,4,444,Champion
17043,33,4,1735.18,3,3,4,334,Loyal Customer
14387,33,3,1727.60,3,3,4,334,Loyal Customer
13564,145,3,1724.67,1,3,4,134,At Risk
17451,2,7,1721.40,4,4,4,444,Champion
14834,18,6,1720.30,4,4,4,444,Champion
15267,23,5,1717.36,3,4,4,344,Loyal Customer
17162,29,10,1715.46,3,4,4,344,Loyal Customer
13763,64,1,1714.96,2,1,4,214,Potential Loyalist
17147,23,4,1714.59,3,3,4,334,Loyal Customer
14441,1,4,1712.89,4,3,4,434,Loyal Customer
17750,6,9,1710.45,4,4,4,444,Champion
12405,149,1,1710.39,1,1,4,114,Lost Customer
15947,83,1,1708.24,2,1,4,214,Potential Loyalist
12407,50,5,1708.12,3,4,4,344,Loyal Customer
16902,117,1,1706.88,2,1,4,214,Potential Loyalist
15240,45,5,1706.57,3,4,4,344,Loyal Customer
16398,155,2,1705.80,1,2,4,124,Potential Loyalist
16791,30,7,1705.78,3,4,4,344,Loyal Customer
12843,66,8,1702.26,2,4,4,244,At Risk
17193,36,7,1699.30,3,4,4,344,Loyal Customer
13824,33,5,1698.94,3,4,4,344,Loyal Customer
17813,15,5,1698.07,4,4,4,444,Champion
12764,317,1,1693.88,1,1,4,114,Lost Customer
16007,48,4,1693.81,3,3,4,334,Loyal Customer
14245,220,2,1693.45,1,3,4,134,At Risk
16671,29,3,1692.27,3,3,4,334,Loyal Customer
16775,11,11,1691.51,4,4,4,444,Champion
15380,9,5,1690.26,4,4,4,444,Champion
17152,195,3,1689.50,1,3,4,134,At Risk
12635,90,2,1689.18,2,2,4,224,Potential Loyalist
13162,123,4,1688.29,2,3,4,234,At Risk
13577,26,4,1687.60,3,3,4,334,Loyal Customer
17282,131,3,1685.46,2,3,4,234,At Risk
15549,78,3,1681.46,2,3,4,234,At Risk
16638,23,10,1680.72,3,4,4,344,Loyal Customer
13149,15,4,1676.06,4,3,4,434,Loyal Customer
17656,74,5,1674.69,2,4,4,244,At Risk
13184,15,10,1668.95,4,4,4,444,Champion
17754,1,5,1664.65,4,4,4,444,Champion
12912,3,5,1662.30,4,4,4,444,Champion
12530,60,4,1662.28,2,3,4,234,At Risk
15214,2,8,1661.44,4,4,4,444,Champion
15332,367,4,1661.06,1,3,4,134,At Risk
12967,359,2,1660.90,1,3,4,134,At Risk
